Member,Total VP,MANA VP,LAND VP,NAMES VP,Delegated VP,Has Delegated,Delegate,Has Delegators,Delegators,Avatar Preview
0x2795f579cfcce54ec2ac1a1d58ea6bca74379059,2104.73590979,4.73590979,2000,100,0,Yes,0x9dab43bc15bd29cfe3030ca1b7edb3eeb9f3b6c1,No,,https://wearable-preview.decentraland.org/?profile=0x2795f579cfcce54ec2ac1a1d58ea6bca74379059
0x8cbaa75a524b799f598a8d7d9eead20046005d3c,31.506825731654637,31.506825731654637,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x8cbaa75a524b799f598a8d7d9eead20046005d3c
0xc18ea8cdfc2578535fe8d1cbaac7ce49e53b61ce,101.89169251645123,1.891692516451235,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xc18ea8cdfc2578535fe8d1cbaac7ce49e53b61ce
0x81bdb256d87fffd48cf63eb0736208ccff66b44e,103.42095360323934,3.420953603239346,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x81bdb256d87fffd48cf63eb0736208ccff66b44e
0xf261a892c68940b1aa6471eebae8f612a38d27de,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf261a892c68940b1aa6471eebae8f612a38d27de
0x76755c9ce19b523664754f431da91fc9149c9234,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x76755c9ce19b523664754f431da91fc9149c9234
0x9e545574c59115bd78869d815df4d53a70d83fb4,100,100,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x9e545574c59115bd78869d815df4d53a70d83fb4
0x6bb7a5acab90a40161ee43b094460ba621dfb47f,2580,80,2000,500,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x6bb7a5acab90a40161ee43b094460ba621dfb47f
0xe92e060c0eec077bc7759ce47d3f87f09f3f6cf1,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe92e060c0eec077bc7759ce47d3f87f09f3f6cf1
0x06a910af804e981d2cd3e21d00a1bdd18667d9f0,2695.93247837,595.93247837,2000,100,0,Yes,0x7e6d4810ea233d7588e3675d704571e29c4bcbba,No,,https://wearable-preview.decentraland.org/?profile=0x06a910af804e981d2cd3e21d00a1bdd18667d9f0
0x2cb94dff679c15b3aebb8e6beab6012da02dbc51,146.68050409877156,46.68050409877158,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x2cb94dff679c15b3aebb8e6beab6012da02dbc51
0x59ec0edb51ab373c94e1f93fa3cdaaa94aae582b,122.26328136342569,22.26328136342569,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x59ec0edb51ab373c94e1f93fa3cdaaa94aae582b
0x9f12efbfbf0960c63ccbc2a2b11f919bbd80713c,80,80,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x9f12efbfbf0960c63ccbc2a2b11f919bbd80713c
0x52e80b13c204ed96911e6bf86249044bdf070e8d,8.300771039821038,8.300771039821038,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x52e80b13c204ed96911e6bf86249044bdf070e8d
0xf170ca4c73cb34d81d2a07281535f4f1a7ce2be0,3068.8834836768256,1068.8834836768258,2000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf170ca4c73cb34d81d2a07281535f4f1a7ce2be0
0x462b6caa6530139756c415b12355e77b886d8db0,285.66979515191383,85.6697951519138,0,200,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x462b6caa6530139756c415b12355e77b886d8db0
0x31d0dfd048875e6bfc9db0a812a4dd5b2eaf0638,400,0,0,400,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x31d0dfd048875e6bfc9db0a812a4dd5b2eaf0638
0x945abe06bdbf1f3cb14909c7ee3ae7346cb2993e,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x945abe06bdbf1f3cb14909c7ee3ae7346cb2993e
0x86c8f2b9f8d6e2fb7e3929066797bb9373ea9627,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x86c8f2b9f8d6e2fb7e3929066797bb9373ea9627
0x0b2cce5f85ca01c8ada41b8b024cf3c2bac2e487,107.93875772899014,7.938757728990135,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x0b2cce5f85ca01c8ada41b8b024cf3c2bac2e487
0xc24fe6f2bae027aeee47390be73d121f18f51bdb,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xc24fe6f2bae027aeee47390be73d121f18f51bdb
0xee9546ca1e1225818821689a7884c64bcb9963be,71.37061676836731,71.37061676836731,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xee9546ca1e1225818821689a7884c64bcb9963be
0xcfa836ba6aed57164a5e6ddebc631f41019f0aa2,2606.57482606405,506.57482606404966,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xcfa836ba6aed57164a5e6ddebc631f41019f0aa2
0x6cb9eb097be7e7fbd16da00c1ffb5f096e66a1c9,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x6cb9eb097be7e7fbd16da00c1ffb5f096e66a1c9
0x60443560714dbf256f59d3adc8a4a8de35ccc3b7,101.650075497572,1.6500754975719993,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x60443560714dbf256f59d3adc8a4a8de35ccc3b7
0xff2f7dd3d122237d5b824f79c8300bfb6c5100cf,39.78428455514201,39.78428455514201,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xff2f7dd3d122237d5b824f79c8300bfb6c5100cf
0x8dd060ad7f867ad890490fd87657c1b7e63c622f,342,242,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x8dd060ad7f867ad890490fd87657c1b7e63c622f
0x461f248fa5def0818da35a1071d526de600691bd,2000,0,2000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x461f248fa5def0818da35a1071d526de600691bd
0xb2a01607d2c1a36027cf7f37cb765ea010ff6300,0.06483268728476217,0.06483268728476217,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xb2a01607d2c1a36027cf7f37cb765ea010ff6300
0x262655da4830c322be5128e2257afde352a1d21e,202.06599703151284,202.06599703151284,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x262655da4830c322be5128e2257afde352a1d21e
0xfbac17fc5f2f9f7e8668ae102a5b5096e98fb4a0,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xfbac17fc5f2f9f7e8668ae102a5b5096e98fb4a0
0xb2fc88e66b8875f0aba69c00a95a08a3c01c881c,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xb2fc88e66b8875f0aba69c00a95a08a3c01c881c
0x006b082e8a781fdbaf499fd11aacfcebaf83d382,4169.70072885,69.70072885,4000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x006b082e8a781fdbaf499fd11aacfcebaf83d382
0x453043727da33500ee4b31253938e0e25fa362a2,646.7977503707049,646.7977503707049,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x453043727da33500ee4b31253938e0e25fa362a2
0xf3b9f980835b23e6f11fb6d3c7572fea72b86d66,2001.0652396085743,1.0652396085742635,2000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf3b9f980835b23e6f11fb6d3c7572fea72b86d66
0x2d10c6039337dec604413c306e5d1f2ea29c8d3d,0.42816760696410483,0.42816760696410483,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x2d10c6039337dec604413c306e5d1f2ea29c8d3d
0x9405cf5bde70bb78c0ddf1425aed6a2f110fc733,1197.6362404747117,1197.6362404747117,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x9405cf5bde70bb78c0ddf1425aed6a2f110fc733
0xd101bfc324c14343d0749ace50b0c43edac91bc4,2475.7,375.7,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xd101bfc324c14343d0749ace50b0c43edac91bc4
0x24dfdd0402086d665dafec765008b6bc1af768a6,2789.03404502,389.03404502,2000,400,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x24dfdd0402086d665dafec765008b6bc1af768a6
0x56c362a17d61a54fc1a0b8b2266dc39b3967c190,3900,1800,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x56c362a17d61a54fc1a0b8b2266dc39b3967c190
0x3deaf8134c9aebf84e9c8870c4ac1dcdb5e37e15,2100,0,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x3deaf8134c9aebf84e9c8870c4ac1dcdb5e37e15
0x593973d9f348474f2ed9e56b64f1df2c273022ed,233.82457703,133.82457703,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x593973d9f348474f2ed9e56b64f1df2c273022ed
0x83e1384c5b94e89874ff4b13c0a7d52961940d2b,6100,0,6000,100,0,Yes,0xaf0e126d11161fd002200e980103b78470e660e4,No,,https://wearable-preview.decentraland.org/?profile=0x83e1384c5b94e89874ff4b13c0a7d52961940d2b
0xaddaf99990b665d8553f08653966fa8995cc1209,930.6281940539438,830.6281940539438,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xaddaf99990b665d8553f08653966fa8995cc1209
0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26,1.964,1.964,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26
0x176defdb77b48bcc656e774b97fb8ccf03d70d6f,102.42146119,2.42146119,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x176defdb77b48bcc656e774b97fb8ccf03d70d6f
0xc22549ffd111afcc30fcfa06410832bb3c0e334a,5028.98687819,928.98687819,4000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xc22549ffd111afcc30fcfa06410832bb3c0e334a
0xb1253ff0d62f4a55a82210c1ba61749241528ea8,814.42236882509,814.42236882509,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xb1253ff0d62f4a55a82210c1ba61749241528ea8
0xc7d99f6fe5c689bcd7b1dc841f7da9620d7796aa,2100,0,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xc7d99f6fe5c689bcd7b1dc841f7da9620d7796aa
0x3d31d064423515534ea47ef2206c1f9e771eca44,191392.189999821,191392.189999821,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x3d31d064423515534ea47ef2206c1f9e771eca44
0x62669dec3863ce5c3ca08a75deaf66a06578b474,6438.89,6438.89,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x62669dec3863ce5c3ca08a75deaf66a06578b474
0x4a919147f0351e608ec3b54820079385fdee12c2,500,0,0,500,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x4a919147f0351e608ec3b54820079385fdee12c2
0x3e89930d429404c59df3607670ee6c9c35d6d2fe,672.82346135,672.82346135,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x3e89930d429404c59df3607670ee6c9c35d6d2fe
0x2d92214855f88f1a3f24b1a3f8f6d533cd0e2e37,45.75864934768337,45.75864934768337,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x2d92214855f88f1a3f24b1a3f8f6d533cd0e2e37
0xadb8b3879e51cccd895266316bfea011b02fdb86,148.775,48.775,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xadb8b3879e51cccd895266316bfea011b02fdb86
0xc1e5fe805df7429f4917bc9d98ad8e5b42240a4d,14100,0,14000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xc1e5fe805df7429f4917bc9d98ad8e5b42240a4d
0x9fa39f2b016eafa2dc087c45d5db3540177181c6,32.794984133824876,32.794984133824876,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x9fa39f2b016eafa2dc087c45d5db3540177181c6
0x5d7846007c1dd6dca25d16ce2f71ec13bcdcf6f0,1035.000000001,935.000000001,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x5d7846007c1dd6dca25d16ce2f71ec13bcdcf6f0
0x7ee567d2ac5dca4c422281deb1e2334a805ba6c1,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x7ee567d2ac5dca4c422281deb1e2334a805ba6c1
0xc183f0889e897a3ddeace022728eb8fe4971f04b,209.02249999999998,109.0225,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xc183f0889e897a3ddeace022728eb8fe4971f04b
0xd46a1da2aae4afc4a272dc3f28b2025ae9c18df1,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xd46a1da2aae4afc4a272dc3f28b2025ae9c18df1
0x32d295cfedc58a638d1caef98be9a895e15d5f6c,101,1.000000000000001,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x32d295cfedc58a638d1caef98be9a895e15d5f6c
0x60d38778adbbeeac88f741b833cbb9877228eea0,803.2404743041734,703.2404743041734,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x60d38778adbbeeac88f741b833cbb9877228eea0
0xb45714bd67b88a178b19bd813e85b36eb0683e10,123586.76961444406,123486.76961444406,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xb45714bd67b88a178b19bd813e85b36eb0683e10
0x8445165437cb63affb2f143378d0ec63e0249582,1057,557,0,500,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x8445165437cb63affb2f143378d0ec63e0249582
0x069da1bad547d67abf26c42358d3a6a8a78deca0,52302.218321167886,2.2183211678832104,2000,300,50000,No,,Yes,0x6c958506b573db3a7132cc6f52959c059eb20c3d,https://wearable-preview.decentraland.org/?profile=0x069da1bad547d67abf26c42358d3a6a8a78deca0
0x6e28ec7d28cf469f624579ec47d1a8bf4befdae3,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x6e28ec7d28cf469f624579ec47d1a8bf4befdae3
0x6c958506b573db3a7132cc6f52959c059eb20c3d,6000,0,6000,0,0,Yes,0x069da1bad547d67abf26c42358d3a6a8a78deca0,No,,https://wearable-preview.decentraland.org/?profile=0x6c958506b573db3a7132cc6f52959c059eb20c3d
0x9b2305a66fd7e67914204d7ef213135cdfc1dab6,3.6973552722588883,3.6973552722588883,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x9b2305a66fd7e67914204d7ef213135cdfc1dab6
0xde0d71004b3e4e54b757be9e2a83499f8602a896,10256.717561896121,156.71756189612015,10000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xde0d71004b3e4e54b757be9e2a83499f8602a896
0x3a537c2a2490d2f61764c57ce6966a2f08ae541d,2400,0,0,2400,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x3a537c2a2490d2f61764c57ce6966a2f08ae541d
0xe8c5a669c543c9a77b6dc311b3879e1b29ad7b70,303.96412164937044,3.964121649370445,0,300,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe8c5a669c543c9a77b6dc311b3879e1b29ad7b70
0xf60bb3398653623c89cb490724eb6d66bd24669e,182.44308457,182.44308457,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf60bb3398653623c89cb490724eb6d66bd24669e
0x3806a8e4c942461307020474c2e0dcc43fa7fac1,194.42006415269412,94.42006415269414,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x3806a8e4c942461307020474c2e0dcc43fa7fac1
0x3a572361910939dfc230bc010dadc9de7bd3af4b,68000.025,0.025,68000,0,0,Yes,0x86edb92e217605dbecf606548e48daaf1b817da1,No,,https://wearable-preview.decentraland.org/?profile=0x3a572361910939dfc230bc010dadc9de7bd3af4b
0x4b3ec91edc5305718278cca8ed2e62bb122a930e,2932.2500260869565,832.2500260869565,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x4b3ec91edc5305718278cca8ed2e62bb122a930e
0x9c6383605712857368578e1ed4505bdbf6a2f71d,0.016,0.016,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x9c6383605712857368578e1ed4505bdbf6a2f71d
0x68ca48c46233f24b124032566fc9f4008d3577e3,100,100,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x68ca48c46233f24b124032566fc9f4008d3577e3
0x0be2d29cf8d23ab855fd9d9ff0a89b3ab4c5b30c,50.01,50.01,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x0be2d29cf8d23ab855fd9d9ff0a89b3ab4c5b30c
0x5b031eb3027d79d9fa9f9b02e797e825920aa277,37.986483908386134,37.986483908386134,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x5b031eb3027d79d9fa9f9b02e797e825920aa277
0x52d4d46e28dc72b1cef2cb8eb5ec75dd12bc4df3,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x52d4d46e28dc72b1cef2cb8eb5ec75dd12bc4df3
0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,38039.525,26039.525,12000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf179344bbec75ad4522bd6b2c780b2e13b3469a2
0x12ef2cd4231d5cf655a6cdd4ac1524ffaa439c17,741.2629072349292,641.2629072349292,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x12ef2cd4231d5cf655a6cdd4ac1524ffaa439c17
0x4b40c932f58343456af45b643a0b19cfd752d0a5,2564.8,464.8,2000,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x4b40c932f58343456af45b643a0b19cfd752d0a5
0x0e041f485f4c51d8593feab600bce3f4c4b50ab9,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x0e041f485f4c51d8593feab600bce3f4c4b50ab9
0x04b8553bac8e75cf75d5f4b2046feb063eb68038,6300,0,6000,300,0,Yes,0x247e0896706bb09245549e476257a0a1129db418,No,,https://wearable-preview.decentraland.org/?profile=0x04b8553bac8e75cf75d5f4b2046feb063eb68038
0x5e09ededa5da13ab433209af20616a8ebf9e285d,188.1,88.1,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x5e09ededa5da13ab433209af20616a8ebf9e285d
0x4facc7af7206568e75373dd121eacbb79bce48c2,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x4facc7af7206568e75373dd121eacbb79bce48c2
0xa75fee88e663bcd2f8ebd8203877cb963d9d37db,109.7505,9.7505,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xa75fee88e663bcd2f8ebd8203877cb963d9d37db
0x5cc9ef21908821b48394818b61f863ec22325f33,244.01207324,144.01207324,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x5cc9ef21908821b48394818b61f863ec22325f33
0x1c3b20c12decc473ac0e897a4c1625c71b655427,107.7079760270766,7.7079760270766,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x1c3b20c12decc473ac0e897a4c1625c71b655427
0x578398f7d41a672a517b051b4010ca541b13e6d2,1600,0,0,1600,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x578398f7d41a672a517b051b4010ca541b13e6d2
0xe987b4b113d6a93a218b457a33773a7db7c81af5,11.34750485,11.34750485,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe987b4b113d6a93a218b457a33773a7db7c81af5
0x1ac3f360a0d9f2e8e1bfbb1fe5d3881ec06f045f,1655.721840067,1655.721840067,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x1ac3f360a0d9f2e8e1bfbb1fe5d3881ec06f045f
0x1e1444ab6f321a15a22205be7578ee059de10faf,61.4198455,61.4198455,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x1e1444ab6f321a15a22205be7578ee059de10faf
0xba39f8888c826b3f50ebf8a7acdbd77807bc32d5,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xba39f8888c826b3f50ebf8a7acdbd77807bc32d5
0x02fbb4cf4de78a987d1ab395c834d2a017834b06,2557.66710127,557.66710127,2000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x02fbb4cf4de78a987d1ab395c834d2a017834b06
0xaa981ae112a639952baa99016fa959546214d522,211.55,211.55,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xaa981ae112a639952baa99016fa959546214d522
0x77101a0ef72ab4c6d95a2b64289e425df6e92d72,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x77101a0ef72ab4c6d95a2b64289e425df6e92d72
0xfaadaba2541488c4ac5f4888da1019708e3fae0c,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xfaadaba2541488c4ac5f4888da1019708e3fae0c
0xa68db902ab9cc215744041772df18edd64413707,236.58011346,136.58011346,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xa68db902ab9cc215744041772df18edd64413707
0x1d9daf94983b5f2319619fd35209faa0b3faaf3a,0.00425574,0.00425574,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x1d9daf94983b5f2319619fd35209faa0b3faaf3a
0x6bc4b57672dce49a5e8c76486e63b402d8cb8fb3,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x6bc4b57672dce49a5e8c76486e63b402d8cb8fb3
0xf06d50b6b65096acb9424b1ed24a575dbc6bc58b,97465.32259538873,97465.32259538873,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xf06d50b6b65096acb9424b1ed24a575dbc6bc58b
0x3b57b98bc58b4672c21925c687fa55be451dc12b,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x3b57b98bc58b4672c21925c687fa55be451dc12b
0xbf94c56c83f79ccbc55885232432e18d7e8be124,6200,0,6000,200,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xbf94c56c83f79ccbc55885232432e18d7e8be124
0x264cee4a17500f40f173fd87bd4a0bc8238ecef6,3668.6515162255273,3368.6515162255273,0,300,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x264cee4a17500f40f173fd87bd4a0bc8238ecef6
0xd850b91ceb4033beea4e878670313a84d1d2decc,109.84290786793136,9.842907867931363,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xd850b91ceb4033beea4e878670313a84d1d2decc
0x7c4f32d702c5327ac7a1bfb404fb27ce95ed6be3,100.76557737,0.76557737,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x7c4f32d702c5327ac7a1bfb404fb27ce95ed6be3
0x4910108e835f8b876a40690d87b328a2802077ec,43.87275693,43.87275693,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x4910108e835f8b876a40690d87b328a2802077ec
0x0690ef2cdcf5c860be9470ee6858770aa8fb7d65,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x0690ef2cdcf5c860be9470ee6858770aa8fb7d65
0x8b2c8df3e02143f9c73b83c02c93eff59465567a,124.84401856,24.84401856,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x8b2c8df3e02143f9c73b83c02c93eff59465567a
0x5a756d9c7caa740e0342f755fa8ad32e6f83726b,22.35298966264635,22.35298966264635,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x5a756d9c7caa740e0342f755fa8ad32e6f83726b
0x5d6acb5e47083206cfcf5a62cc6f5f06253a647d,4.01,4.01,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x5d6acb5e47083206cfcf5a62cc6f5f06253a647d
0x781acf6283000eb3ce09579a9cedfd7891f21429,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x781acf6283000eb3ce09579a9cedfd7891f21429
0x046cec0fd3a2ebe6565eb1021b5771e61c23ecef,12.2787425,12.2787425,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x046cec0fd3a2ebe6565eb1021b5771e61c23ecef
0x7e284a331e1793a1d9422b1a72624709684fdc67,945.2588450943823,45.25884509438227,0,900,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x7e284a331e1793a1d9422b1a72624709684fdc67
0x1579bfeca59fea9ae24362d5aaa7d216b9597552,5392.537444500107,5292.537444500107,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x1579bfeca59fea9ae24362d5aaa7d216b9597552
0xa2aead4397f72fb460939fd5a7df9de9f1e737c3,172.34227691,72.34227691,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xa2aead4397f72fb460939fd5a7df9de9f1e737c3
0x7db5c1efcebe4ce04af24d3b9ec2ffd528cf2493,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x7db5c1efcebe4ce04af24d3b9ec2ffd528cf2493
0xe073715ab98fb49f700fbdba0fc53c61e9dea028,16,16,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xe073715ab98fb49f700fbdba0fc53c61e9dea028
0x47bfef1eed74f02febe37f39d3119dcc3feda3a2,55,55,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x47bfef1eed74f02febe37f39d3119dcc3feda3a2
0xd0f46a5d48596409264d4efc1f3b229878fff743,105,5,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xd0f46a5d48596409264d4efc1f3b229878fff743
0xcbd5f765f46ec7d76e454054b5fa2650b6da5ca8,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xcbd5f765f46ec7d76e454054b5fa2650b6da5ca8
0xfdcbbae8851750fcedd27f53fee99e95350f4636,100,0,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xfdcbbae8851750fcedd27f53fee99e95350f4636
0xa26c80fd65f933d51a6e6196dd720c3578645918,419.61364128,319.61364128,0,100,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xa26c80fd65f933d51a6e6196dd720c3578645918
0x08ede5c20c6cb3b5f84f918322126ab207ac6cd0,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x08ede5c20c6cb3b5f84f918322126ab207ac6cd0
0x350d635c4a4a33d5766550613f3238d3312caac8,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x350d635c4a4a33d5766550613f3238d3312caac8
0x7db4df0e27595d0b2d02068a652f414eb6697de5,79.01016755852753,79.01016755852753,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x7db4df0e27595d0b2d02068a652f414eb6697de5
0x33319c82199821050e2e7de8e339b33c7bef2846,261.80904639,261.80904639,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x33319c82199821050e2e7de8e339b33c7bef2846
0xfefb65dfd2bcb24269b944e34388f6748e38a6a8,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xfefb65dfd2bcb24269b944e34388f6748e38a6a8
0xfc0c2e99b777ba5e445f4b035ed42a4a80865de3,7.775,7.775,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xfc0c2e99b777ba5e445f4b035ed42a4a80865de3
0x72267ef88e040062de669619a33ac537e7c88ab2,0.19640177043074158,0.19640177043074158,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x72267ef88e040062de669619a33ac537e7c88ab2
0x785b70b908e1458bdae818c03d7b8e6688b025e6,0,0,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x785b70b908e1458bdae818c03d7b8e6688b025e6
0x3fc7a5a624777d2df22fb790d034aba745084277,2000,0,2000,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0x3fc7a5a624777d2df22fb790d034aba745084277
0xae8eabb58327f856d93248c2a009291d26bfde18,271.8407086115104,271.8407086115104,0,0,0,No,,No,,https://wearable-preview.decentraland.org/?profile=0xae8eabb58327f856d93248c2a009291d26bfde18
